,Topic,tweet
6136,  درخواست درمان رایگان کادر درمان و خانواده آنان در صورت ابتلا به کرونا,0
6137,  درخواست صدور مجوز برای مقطع کارشناسی ارشد رشته موسیقی دانشگاه علمی-کاربردی,0
6138,  درخواست اصلاح قاون رتبه‌بندی معلمان,0
6139,  درخواست اضافه شدن ایثارگران با زیر شش ماه سابقه به سهمیه‌های تبدیل وضعیت,0
6140,  درخواست استخدام بدون آزمون و یا حذف شرط سن استخدام برای معلولین,0
6141,  درخواست برخورد با مافیای مسکن,0
6142,  اعتراض به عملکرد ضعیف اداره پست سنندج,0
6143,  مطالبه علنی و شفاف شدن آرای نمایندگان مجلس شورای اسلامی,0
6144,  مطالبه واکسیناسیون وکلای دادگستری,0
6145,  در خواست ابقای جناب آقای مهدی جمالی‌نژاد در پست ریاست سازمان شهرداری‌ها و دهیاری‌ها,0
6146,  مطالبه رسمیت‌بخشی به حق دوچرخه‌سواری بانوان,0
6147,  درخواست برخورداری رزمندگان با حداقل سابقه ۶ ماه جبهه از مزایای حقوقی ارتقاء یک مدرک تحصیلی,0
6148,  حمایت از مدیر توانمند و انقلابی جناب آقای دکتر حبیب‌اله گل‌محمدی برای تصدی وزارت کار,0
6149,  درخواست  انتشار تمبر پستی طاق کسری,0
6150,  مطالبه اجرای قوانین خدمات کشوری برای پرسنل و اعضای هیئت علمی دانشگاه آزاد,0
6151,  پیشنهاد انتخاب یک فرد متخصص برای ریاست سازمان حفاظت محیط زیست کشور,0
6152,  درخواست برگزاری کلاس‌های مدارس به صورت مجازی  تا واکسیناسیون گسترده دانش‌آموزان,0
6153,  درخواست قطع دست دلالان از بازار سهام,0
6154,  درخواست پیگیری جدی و شناسایی عوامل سهل‌انگاری در تأمین امنیت ارشا اقدسی,0
6155,  پیشنهاد استفاده از توان مدیریتی جناب آقای غلامرضا شهیدی بنجار,0
6156,  مطالبه تأسیس وزارت خانواده و جوانان,0
6157,  اعتراض اعضای صندوق بازنشستگی آینده‌ساز به عملکرد وزارت کار,0
6158,  اعتراض به دریافت هزینه بابت قرائت نسخه در داروخانه‌ها,0
6159,  مخالفت با برگزاری آزمون جامع دانشگاه آزاد,0
6160,  درخواست در اولویت قرار گرفتن واکسیناسیون جوانان,0
6161,  درخواست تهیه واکسن کووید-۱۹ توسط کانون وکلای دادگستری برای وکلا,0
6162,  مطالبه اختصاص دادن سهمیه استخدامی به فارغ‌التحصیلان بهداشت مواد غذایی,0
6163,  درخواست توجه ویژه به حقوق حیوانات و مقابله با ظلم به این موجودات,0
6164,  حمایت از جناب آقای مهندس مهدی دادفر دبیر انجمن واردکنندگان خودرو,0
6165,  حمایت از سرکار خانم پریزاد آقاجانی جهت تصدی استانداری گیلان,0
6166,  درخواست واکسیناسیون کارمندان بخش خصوصی,0
6167,  درخواست رسیدگی به معضل بی‌کاری فارغ‌التحصیلان دکتری,0
6168,  درخواست حمایت از زنان و تجدید نظر در خصوص شرایط پرداخت مهریه و نفقه,0
6169,  مطالبات معلمان حق‌التدریس,0
6170,  درخواست تحت پوشش بیمه قرار گرفتن هزینه‌های کاردرمانی بیماران ام‌اس,0
6171,  درخواست توجه به مطالبات و مشکلات صنعت دامپروری,0
6172,  مطالبه استخدام نیروهای خدماتی شرکتی و پیمانکاری بانک‌ها,0
6173,  درخواست تعطیلی دوهفته‌ای کشور جهت توقف روند افزایش ابتلا به ویروس کرونا,0
6174,  تقاضای بازنگری در خصوص تعیین شرکت بیمه‌گر کارکنان و بازنشستگان وزارت نیرو,0
6175,  درخواست تعیین تکلیف پرسنل موسسه اعتباری کاسپین در سراسر کشور,0
6176,  درخواست واکسیناسیون خانواده کادر درمان,0
6177,  درخواست ممنوع شدن تغییر رشته در مقطع کارشناسی ارشد,0
6178,  مخالفت با هرگونه تغییر در نام و تابلوی آموزشگاه نابینایان دکتر محمد خزائلی,0
6179,  درخواست ثبت پلاک تاریخی برای موتورسیکلت‌های کلاسیک,0
6180,  درخواست رسیدگی رئیس جمهور به وضعیت سهام‌های قفل شده بازار بورس,0
6181,  درخواست کاهش ساعت کاری بانوان,0
6182,  درخواست ممنوعیت تربیت سگ‌ها برای مبارزه و برخورد با بانیان این پدیده,0
6183,  درخواست لغو منع تردد شبانه,0
6184,  درخواست اقدام برای تطبیق دروس مهارت‌آموزان ماده ۲۸,0
6185,  مطالبه تبدیل وضعیت نیروهای ۸۹ روزه وزارت بهداشت,0
6186,  مخالفت با بازگشایی مدارس به صورت حضوری,0
6187,  درخواست حمایت از تبدیل وضعیت نیروهای سیمبان وزارت نیرو,0
6188,  مطالبه تبدیل وضعیت کارکنان‌ شرکتی و حجمی شرکت‌های توزیع برق,0
6189,  اعتراض به عدم پرداخت حقوق مصوب سربازان,0
6190,  تقاضای توسعه و ترویج بازار آپشن,0
6191,  درخواست اقدام جهت واردات داروی افینیتور,0
6192,  درخواست انتصاب جناب آقای دکتر محمد جواد محمدی‌زاده به ریاست سازمان حفاظت محیط زیست,0
6193,  درخواست احتساب شغل پاکبانی در زمره مشاغل سخت,0
6194,  مطالبه استخدام نیروهای کارگزاری‌های تأمین اجتماعی,0
6195,  مطالبه واکسیناسیون پرسنل دفاتر الکترونیکی و پیشخوان دولت,0
6196,  مخالفت مردمی با محدود نمودن اینترنت,0
6197,  درخواست رفع مشکلات ناشی از حذف دفترچه بیمه تأمین اجتماعی,0
6198,  این کارزار حذف شده است.,0
6199,  درخواست رسیدگی به مشکلات مدیران فنی و کیفی صنایع غذایی و بهداشتی کشور,0
6200,  مطالبه جذب مهندسین کشاورزی باقی‌مانده در قالب طرح استخدامی ناظرین کشاورزی,0
6201,  درخواست تبدیل وضعیت تمامی نیروهای طرحی و تمدید طرحی مشمول قانون خدمت پزشکان و پیراپزشکان,0
6202,  حمایت از جناب آقای دکتر حمید رضا عباسی مقدم جهت تصدی معاونت ورزشی وزارت آموزش و پرورش,0
6203,  درخواست ارائه امکانات رفاهی نقدی و غیرنقدی به بازنشستگان دانشگاه فنی و حرفه‌ای,0
6204,  درخواست استفاده از ظرفیت خدمت سربازی برای کمک به اقتصاد کشور,0
6205,  درخواست برگرداندن رسته فروش و شارژ کپسول‌های آتش‌نشانی و لوازم جانبی به اتحادیه تولیدکنندگان و فروشندگان لوازم ایمنی و آتش‌نشانی,0
6206,  مخالفت با تأسیس بی‌رویه دانشکده‌های داروسازی,0
6207,  پیشنهاد استفاده از توان مدیریتی جناب آقای حسین بابایی در دولت آینده,0
6208,  درخواست شروع به کار دبیرخانه فراکسیون مبارزه با مفاسد اقتصادی,0
6209,  درخواست در نظر گرفتن حقوق قانونی وزارت کار برای معلمین مدارس غیرانتفاعی,0
6210,  درخواست نظارت بر حقوق دریافتی مسئولین فنی کارگاه‌ها و کارخانه‌های تولیدی,0
6211,  حمایت از جناب آقای دکتر ولی داداشی جهت تصدی وزارت ورزش و جوانان,0
6212,  اعتراض به نحوه محاسبه امتیاز کرونا در آزمون استخدامی وزارت بهداشت,0
6213,  درخواست لغو بخشنامه اخیر دفتر آمار، ایمنی و ترافیک سازمان راهداری و حمل و نقل جاده‌ای,0
6214,  درخواست اجرای فوری احکام همسان‌سازی  و پرداخت معوقات اعضای هیئت علمی دانشگاه پیام نور,0
6215,  حمایت از  مدیر جوان انقلابی جناب آقای دکتر رضا سهم دینی جهت تصدی وزارت تعاون، کار و رفاه اجتماعی,0
6216,  درخواست تصویب قانونی جهت مجاز شدن تحصیل در حین خدمت سربازی,0
6217,  تقاضای انتصاب جناب آقای محسن رضایی به معاون اولی رئیس جمهور,0
6218,  نه به افزایش شهریه رشته پزشکی دانشگاه آزاد,0
6219,  درخواست رسیدگی به اوضاع دشوار مستأجران,0
6220,  درخواست تجهیز شهرهای سراسر کشور به هواپیماهای اطفای حریق,0
6221,  درخواست جلوگیری از انتقال آب استان آذربایجان غربی,0
6222,  درخواست بازگشت مهندس رستم قاسمی به وزارت نفت,0
6223,  درخواست تعویق اجرای آیین‌نامه جدید وکالت,0
6224,  درخواست ابطال شیوه‌نامه وزارت راه و شهرسازی در خصوص تشخیص صلاحیت شرکت‌های حقوقی طراح و ناظر,0
6225,  بیانیه اعلام آمادگی اندیشمندان و متخصصان برای ورود به عرصه اقتصاد و تولید دانش‌بنیان,0
6226,  درخواست اجرای قانون خدمات کشوری برای پرسنل قراردادی هواپیمایی هما,0
6227,  درخواست رسیدگی به مشکلات سهامداران پتروشیمی گلستان,0
6228,  حمایت از دکتر جمشید جراره جهت تصدی وزارت آموزش و پرورش,0
6229,  حمایت از جناب آقای دکتر حمید آخشته جهت تصدی وزارت تعاون، کار و رفاه اجتماعی,0
6230,  درخواست استیضاح وزیر بهداشت,0
6231,  درخواست پرداخت حقوق کارکنان شهرداری‌ها بر اساس حقوق هماهنگ کشوری,0
6232,  پیشنهاد انتصاب جناب آقای دکتر قربان شهریاری به ریاست سازمان حفاظت محیط زیست,0
6233,  حمایت از جناب آقای سید باقر حسینی برای تصدی معاونت امور مجلس ریاست جمهوری,0
6234,  حمایت از جناب آقای دکتر عبدالرضا ساور جهت تصدی وزارت ورزش و جوانان,0
6235,  درخواست پرداخت معوقات حقوق و مطالبات کارکنان دولت توسط کارت‌های اعتباری مستقیم,0
6236,  درخواست شهید در نظر گرفتن هموطنانی که بر اثر کرونا فوت کرده‌اند,0
6237,  درخواست حذف سود مشارکت شش درصد ثبت‌نام کنندگان خودرو در سال ۹۹,0
6238,  مطالبه الزام شرکت‌های ناشر بورس و فرابورس به واریز سود سهام سهامداران از طریق سامانه سجام,0
6239,  حافظ طبیعت باشیم,0
6240,  حمایت از جناب آقای دلاور صیامی جهت تصدی پست ریاست دفتر بازرسی ویژه رئیس جمهور,0
6241,  درخواست جلوگیری از ادغام معاونت دانشجویی و معاونت فرهنگی و اجتماعی دانشگاه فرهنگیان,0
6242,  پیشنهاد انتخاب جناب آقای دکتر علیرضا طهماسبی به عنوان وزیر صنعت، معدن و تجارت,0
6243,  درخواست لغو شناور بودن کنکور هنر,0
6244,  تقاضای تبدیل وضعیت نیروهای شرکتی بانک ملت,0
6245,  پیشنهاد استفاده از توان مدیریتی حجت الاسلام والمسلمین دکتر قاسمعلی نوچمنی در دولت سیزدهم,0
6246,  مطالبه انتخاب جناب آقای دکتر علی محمد حلمی جهت تصدی وزارت میراث فرهنگی، گردشگری و صنایع دستی,0
6247,  درخواست انتصاب مدیر با تجربه درون سازمانی برای ریاست سازمان فنی و حرفه‌ای,0
6248,  حمایت از جناب آقای دکتر شاپور نظرپور جهت تصدی سمت معاونت وزیر و رئیس شرکت عمران شهرهای جدید,0
6249,  درخواست بررسی غیر استاندارد بودن سئوالات کنکور سراسری,0
6250,  درخواست ایجاد جایگاه فنی برای استفاده از توان و تخصص مهندسین علوم دامی در تمامی عرصه‌های صنعت دام و طیور کشور,0
6251,  درخواست انتخاب جناب آقای مهندس عسگر یعقوبی به عنوان مدیرعامل سازمان تأمین اجتماعی,0
6252,  درخواست بررسی احکام صادر شده علیه باشگاه بزرگ پرسپولیس,0
6253,  درخواست شهر شدن دهستان هودیان,0
6254,  درخواست اصلاح و بهبود فرآیند اخذ گواهینامه موتورسیکلت,0
6255,  مطالبه اصلاح قانون و اساسنامه تعاونی‌های مسکن,0
6256,  درخواست رسیدگی به وضعیت معاملاتی نماد غشهد و روشن شدن دلایل ریزش سنگین آن,0
6257,  درخواست سهامداران مردمی شرکت پدیده شاندیز از مقام معظم رهبری,0
6258,  درخواست تغییر رویه ساترا در ممیزی فیلم‌ها و سریال‌ها,0
6259,  درخواست در اولویت قرار گرفتن واکسیناسیون فعالین حوزه گردشگری,0
6260,  درخواست افزایش ظرفیت رشته پزشکی,0
6261,  درخواست در اولویت قرار گرفتن پرسنل شرکت نفت فلات قاره برای دریافت واکسن کرونا,0
6262,  حمایت از جناب آقای دکتر شهرام آهنجان جهت تصدی وزارت ورزش و جوانان,0
6263,  تقاضای رسیدگی عاجل به پرونده سکه ثامن,0
6264,  حمایت از انتخاب جناب آقای سعید شاه‌محمدی جهت تصدی ریاست بنیاد ملی نخبگان,0
6265,  درخواست اجرای کامل طرح طبقه‌بندی کارگران,0
6266,  مطالبه شفاف‌سازی آرا نمایندگان مجلس شورای اسلامی,0
6267,  مطالبه حمایت از بیماران خاص دارای داروی تک نسخه‌ای,0
6268,  درخواست درنظر گرفتن امتیازاتی نظیر حق مسکن و سفر برای فرهنگیان کشور,0
6269,  درخواست افزایش سقف سنوات آموزشی مجاز دکتری به دلیل تبعات ناشی از شیوع کرونا,0
6270,  درخواست پذیرش رشته علوم اجتماعی برای شغل آموزگاری در آزمون استخدامی ۱۴۰۰,0
6271,  درخواست برگزاری الکترونیکی انتخابات هیئت مدیره سازمان نظام مهندسی,0
6272,  مطالبه تعویق مجدد کنکور ارشد وزارت بهداشت,0
6273,  درخواست لغو قوانین جدید چک,0
6274,  درخواست تبدیل وضعیت ایثارگران وزارت علوم، تحقیقات و فناوری,0
6275,  مطالبه انتخاب مهندس نبی‌زاده به عنوان دبیر شورای عالی مناطق آزاد,0
6276,  درخواست صدور مجوز فعالیت زنان  در ورزش ملی زورخانه‌ای,0
6277,  درخواست ارتقای توان معیشتی کارکنان بانک مسکن,0
6278,  درخواست تعطیلی مدارس در سال تحصیلی آینده,0
6279,  درخواست تسریع در رسیدگی به پرونده کریپتولند,0
6280,  درخواست انعقاد قرارداد مستقیم با نیروهای پیمانی کشتیرانی دریای خزر,0
6281,  درخواست جلوگیری از انتقال آب رودخانه کارون و نابودی محیط زیست خوزستان,0
6282,  مطالبه تبدیل وضعیت نیروهای طرحی ایثارگر وزارت بهداشت,0
6283,  درخواست تعویق آزمون استخدامی بانک تجارت,0
6284,  درخواست استخدام نیروهای پیمانکاری واحد علائم و سیگنالینگ متروی تهران به صورت قراردادی رسمی,0
6285,  درخواست اعطای فوری مرخصی ویژه‌ کرونا به زندانیان سراسر کشور,0
6286,  درخواست بازگشت عادل فردوسی‌پور به عرصه مجری‌گری و گزارشگری برنامه‌های فوتبالی,0
6287,  درخواست واکسیناسیون سریع شاغلین حوزه پخش مواد غذایی، بهداشتی و دارویی در سراسر کشور,0
6288,  درخواست رسیدگی به مطالبات سهامداران موسسه مالی و اعتباری افضل توس,0
6289,  حمایت از احتساب شغل رانندگان کامیون در زمره مشاغل سخت و زیان‌آور,0
6290,  درخواست بازبینی مجدد کلید آزمون دستیاری دوره ۴۸ و تعدیل ظرفیت پذیرش داوطلبین سهمیه آزاد,0
6291,  حمایت از جناب آقای دکتر سید محمد حسینی جهت تصدی وزارت علوم,0
6292,  درخواست انعقاد قرارداد مستقیم با نیروهای شرکتی بانک کشاورزی,0
6293,  حمایت از کاندیداهای مورد حمایت اعضای هیئت علمی سه دانشگاه علوم پزشکی شهر تهران,0
6294,  دادخواهی بازنشستگان دانشگاه‌های سراسر کشور,0
6295,  حمایت از جناب آقای دکتر رضا شایسته‌فرد جهت تصدی دستیار ویژه رئیس‌جمهور در امور اقوام و اقلیت‌های دینی و مذهبی,0
6296,  درخواست واکسیناسیون مددکاران و روانشناسان مراکز مثبت زندگی سراسر کشور,0
6297,  مطالبه حمایت جدی از زنان بدسرپرست,0
6298,  مطالبه جداسازی وزارت راه و ترابری از مسکن و شهرسازی,0
6299,  درخواست برقراری عدالت در تعیین حقوق معلمان کشور,0
6300,  درخواست تسریع در تعیین تکلیف پرونده شاکیان رامک خودرو,0
6301,  درخواست آسفالت مسیر دسترسی به بزرگترین دره آبی ایران، تنگه رغز روستای گردشگری شمس‌آباد,0
6302,  درخواست لغو تبعیض و بی‌عدالتی در بهره‌مندی بازنشستگان ایثارگر از امتیازات یک مقطع تحصیلی بالاتر,0
6303,  درخواست تبدیل وضعیت پرستاران ۸۹ روزه,0
6304,  درخواست لغو  قانون ثبت فروش سیگار از طرف عاملین استانی در سامانه تجارت,0
6305,  درخواست اصلاح قوانین و تشکیل کمیته نظارت در راستای برداشته شدن بروکراسی دست‌وپاگیر,0
6306,  درخواست برخورد قاطع با مسببین خشکی تالاب بین‌المللی هورالعظیم,0
6307,  درخواست حذف شرکت‌های تأمین نیروی بانک سپه,0
6308,  درخواست تشدید قانون مجازات شکارچیان و دفاع از حقوق محیط‌بانان کشور,0
6309,  درخواست لغو ممنوعیت شرکت در کنکور کارشناسی ارشد از رشته‌های غیرمرتبط,0
6310,  مطالبه جلوگیری از ورود فاضلاب به کارون,0
6311,  درخواست اختصاص بودجه و تجهیز هر چه سریع‌تر شهرهای کشور جهت مهار حریق جنگل‌ها,0
6312,  درخواست لغو طرح ممنوعیت شرکت در کنکور رشته غیرمرتبط در مقطع کارشناسی ارشد,0
6313,  درخواست افزایش حقوق پزشکان عمومی,0
6314,  درخواست واکسیناسیون کارکنان کلیه بانک‌ها,0
6315,  درخواست رسیدگی سریع به وضعیت مقبره خوشنویسان نامی کشور,0
6316,  درخواست استخدام فرزندان کارکنان وزارت نیرو در این وزارتخانه,0
6317,  درخواست رفع تبعیض در پرداخت حقوق کارکنان سازمان جنگل‌ها، مراتع و آبخیزداری کشور,0
6318,  درخواست حذف آزمون جامع یا برگزاری آن به صوت مجازی,0
6319,  درخواست اجباری شدن بیمه روانشناسان مراکز ترک اعتیاد,0
6320,  درخواست در اولویت قرار گرفتن دانش‌آموزان برای دریافت واکسن کرونا,0
6321,  درخواست در اولویت قرار گرفتن تبدیل وضعیت ایثارگری رانندگان استیجاری,0
6322,  درخواست توجه به مطالبات نیروهای شرکتی بانک ملی ایران,0
6323,  حمایت اعضای سازمان نظام مهندسی از اقدام شجاعانه وزیر راه و شهرسازی,0
6324,  درخواست تبدیل وضعیت نیروهای خدمات آموزش و پرورش طرح مهرآفرین,0
6325,  مطالبه اجرای کامل و دقیق ابلاغیه وزیر محترم راه و شهرسازی در زمینه تعارض منافع,0
6326,  تقاضای توقف اجرای آیین‌نامه اجرایی لایحه استقلال کانون وکلای دادگستری,0
6327,  درخواست فعالسازی بسته اینترنت رایگان برای دانشجویان و معلمان,0
6328,  درخواست رسیدگی به وضعیت شرکت تعاونی ترابری تهران,0
6329,  حمایت از مهندس امین جمشیدی دلفانی جهت تصدی سمت مشاور وزیر صمت و یا مشاور رئیس جمهور در امور مربوط به صنعت,0
6330,  حمایت از انتخاب جناب آقای مهندس حسن عزیزی نوذری به عنوان معاونت برنامه ریزی و توسعه منابع انسانی وزارت کشور,0
6331,  پیشنهاد استفاده از توان مدیریتی دکتر محسن نظرپور در دولت سیزدهم,0
6332,  حمایت از مدیر انقلابی جناب حجت الاسلام والمسلمین سید صادق نجابت جهت تصدی بنیاد شهید و امور ایثارگران,0
6333,  مخالفت با طرح‌های محدودکننده اینترنت بین‌المللی و فیلترینگ شبکه‌های اجتماعی,0
6334,  درخواست بررسی شایعات پیرامون تقلب در کنکور ۱۴۰۰,0
6335,  مطالبه مقابله با قوم‌گرایی افراطی,0
6336,  پیشنهاد جناب آقای مهندس سیدی جهت تصدی وزارت ارتباطات در دولت سیزدهم,0
6337,  درخواست از رئیس جمهور جدید جهت رسیدگی به مشکلات جوانان دهه شصتی,0
6338,  مطالبه نظارت بر افزایش بی‌رویه قیمت اجاره بها,0
6339,  درخواست ممنوع شدن بیش از دو بار نمایندگی در شوراهای شهر,0
6340,  درخواست ایجاد محدودیت برای دسترسی به قرص برنج,0
6341,  درخواست حذف عنوان مجازی از مدرک فارغ‌‌‌التحصیلان آموزش الکترونیکی دانشگاه تهران,0
6342,  حمایت از رئیس محترم فدراسیون ورزش‌های زورخانه‌ای سردار مهرعلی باران چشمه,0
6343,  اعتراض به حذف مرحله تکمیل ظرفیت پذیرش دانشجوی دکترا,0
6344,  تقاضای ارائه دروس عملی در ترم تابستان برای دانشجویان دانشگاه پیام نور,0
6345,  مطالبات موسسان، مدیران و دبیران مدارس غیردولتی,0
6346,  درخواست بررسی نحوه ورود سازمان بازرسی کل کشور و حدود صلاحیت قانونی آن سازمان در موضوع شرکت سهامی عام پلی اکریل ایران,0
6347,  درخواست معرفی دکتر محمد جواد محمدی نوری به عنوان وزیر ورزش و جوانان,0
6348,  مطالبه استخدام نیروهای آزاد مدارس غیردولتی,0
6349,  درخواست الکترونیکی شدن انتخابات سازمان نظام مهندسی ساختمان,0
6350,  درخواست از سازمان نظام مهندسی جهت تهیه واکسن برای اعضای سازمان,0
6351,  درخواست تصویب قانونی جهت منع به کارگیری بازنشستگان در بانک‌ها,0
6352,  درخواست رسیدگی به مشکلات پرتونگاران صنعتی,0
6353,  درخواست بازنگری طرح اقدام ملی مسکن,0
6354,  حمایت از جناب آقای دکتر بهزاد خسروی (آدینه‌وند) جهت تصدی وزارت صنعت، معدن و تجارت,0
6355,  درخواست توقف تشریح حیوانات بی‌دفاع در دانشکده‌های دامپزشکی کشور,0
6356,  حمایت از گزینش دکتر شهرداد خاموشی به عنوان وزیری شایسته در مسیر گام دوم انقلاب,0
6357,  تقاضای جلوگیری از خرید و فروش اینترنتی حیوانات در پلتفرم‌های دیوار و شیپور,0
6358,  پیشنهاد بهره‌مندی از توان و تخصص مدیریتی حجت الاسلام دکتر اسدالله اخلاقی در دولت سیزدهم,0
6359,  درخواست تغییر صندوق بازنشستگی از تأمین اجتماعی به بازنشستگی کشوری برای اعضای هیئت علمی رسمی مشمول صندوق تأمین اجتماعی,0
6360,  درخواست هواداران باشگاه استقلال ایران از حضرت آیت الله رییسی,0
6361,  مطالبه احقاق حقوق و مطالبات سهامداران شرکت تعاونی راهداران کشور,0
6362,  تقاضای جذب سربازمعلمان در آموزش و پرورش,0
6363,  درخواست تسری تسهیلات مصوب برای جانبازان بالا بیست و پنج درصد به سایر جانبازان و رزمندگان,0
6364,  درخواست ارائه تسهیلات بانکی با سود پایین برای خرید مسکن,0
6365,  پیشنهاد دانشگاهیان جهت انتصاب جناب آقای دکتر سید علی علم‌الهدی به عنوان وزیر علوم,0
6366,  پیشنهاد استفاده از ظرفیت جهادی و نخبگی دکتر حامد رستمی نجف‌آبادی در کابینه دولت سیزدهم,0
6367,  مطالبه تبدیل وضعیت محیط‌بانان طرحی و قراردادی,0
6368,  درخواست تجدیدنظر در نمرات پایانی گروه معماری دانشکده‌ شریعتی,0
6369,  درخواست رسیدگی به وضعیت شغلی فارغ‌التحصیلان رشته الهیات,0
6370,  اعتراض به تأخیر در اعلام نتایج مصاحبه‌های دستگاه‌های اجرایی,0
6371,  درخواست ثبت روز ۱۹ مهر به عنوان روز تاریخ و بزرگداشت مورخ,0
6372,  درخواست استخدام کارنامه سبزهای وزارت کشور,0
6373,  درخواست حمایت دولت و سازمان تأمین اجتماعی از خانواده‌های دارای فرزندان اوتیستیک,0
6374,  درخواست تبدیل وضعیت نیروهای خرید خدمت اورژانس اجتماعی کل کشور,0
6375,  مطالبه اختصاص واگن‌هایی از مترو به افرادی که از دوچرخه استفاده می‌کنند,0
6376,  شکایت از کیانوش جهانپور سخنگوی سازمان غذا و دارو در پی توهین به منتقدین نظام توزیع واکسن,0
6377,  درخواست ایجاد ساز و کار لازم جهت عضویت کارشناسان رادیولوژی، رادیوتراپی و پزشکی هسته‌ای در سازمان نظام پزشکی,0
6378,  درخواست اعضای هیئت علمی دانشگاه علوم پزشکی گلستان از نمایندگان محترم این استان,0
6379,  درخواست پیگیری حقوقی جهت ابطال آئین‌نامه جدید تأسیس داروخانه‌ها,0
6380,  اعتراض نمایندگان شاتل به قراردادهای این مجموعه,0
6381,  لزوم نظارت دقیق وزارت علوم، تحقیقات و فناوری بر نحوه نمره‌دهی اساتید دانشگاه‌ها,0
6382,  اعتراض به عدم اجرای قانون تحصیلات تکمیلی آموزش محور در واحدهای دانشگاه آزاد,0
6383,  مطالبه افزایش پایه حقوق نیروهای خدماتی وزارت آموزش و پرورش,0
6384,  درخواست جلوگیری از کشتار حیوانات در دانشکده‌های دامپزشکی دانشگاه آزاد,0
6385,  بیانیه اعتراض به عملکرد انجمن داروسازان,0
6386,  مطالبه تبدیل وضعیت پرسنل قراردادی و شرکتی وزارت بهداشت,0
6387,  مطالبه ایجاد مراکز آموزشی و نگهداری برای بزرگسالان طیف اتیسم,0
6388,  در خواست از دولت جدید جهت توجه ویژه به آسیب‌های اجتماعی,0
6389,  درخواست اقدام جدی برای مناسب‌سازی سیستم حمل و نقل شهری برای معلولان,0
6390,  درخواست لغو فوری مجوز فروش تعاونی مصرف برق منطقه‌ای تهران,0
6391,  درخواست بازنگری در نحوه تعلق امتیاز کرونا به شرکت‌کنندگان آزمون استخدامی علوم پزشکی سال ۹۹,0
6392,  اعتراض به نبود شیوه ارزشیابی دقیق برای انتخاب اساتید مدعو دانشگاه‌ها,0
6393,  درخواست همسان‌سازی احکام پرسنل قراردادی دانشگاه‌های علوم پزشکی کشور با پرسنل رسمی و پیمانی,0
6394,  درخواست تخصیص مکان‌هایی برای اسکان همراهان بیماران بستری در بیمارستان‌های تهران,0
6395,  درخواست لغو طرح ممنوعیت تردد شبانه,0
6396,  درخواست اعلام روز ۲۶ ژوئیه به عنوان روز زبان اسپرانتو,0
6397,  درخواست مساعدت مراکز مشاوره و روانشناسی از سازمان بهزیستی,0
6398,  درخواست حذف ورود دو مرحله‌ای سامانه آموزشیار از طریق آی‌گپ,0
6399,  مطالبه‌گری جانبازان و آزادگان,0
6400,  درخواست ایجاد شبکه پرداخت حقوق بیمه‌شدگان سازمان تأمین اجتماعی به همراه حق بیمه,0
6401,  درخواست اقدام برای تبدیل وضعیت نیروهای حجمی و شرکتی دانشگاه‌ها و موسسات آموزشی و پژوهشی,0
6402,  پویش انتخاباتی دانشگاهیان سیرجان,0
6403,  درخواست اعلام شاخص تورم سال ۹۹ و ماه‌های اعلام نشده,0
6404,  درخواست تعیین تعرفه مسئول فنی ژنتیک پزشکی در سال جاری,0
6405,  درخواست استخدام فارغ‌التحصیلان رشته تربیت معلم قرآن کریم در آموزش و پرورش,0
6406,  درخواست لغو کلاس‌ها و امتحانات حضوری دانشگاه علمی کاربردی,0
6407,  نه به صدور پروانه برای داروسازان استخدام شده در ادارات,0
6408,  در خواست رسیدگی به وضعیت دانشجویان و فارغ‌التحصیل تربیت دبیری و تربیت مربی قرآن و حدیث,0
6409,  درخواست تشکیل شورای اسلامی کار در شرکت فولاد مبارکه اصفهان,0
6410,  درخواست تصویب طرح حذف ظرفیت آزمون وکالت,0
6411,  درخواست تدوین استانداردهای علمی کلینیک و تعرفه‌های فیزیوتراپی,0
6412,  درخواست احتساب سه چهارم مدت زمان حضور کارکنان دولت در جبهه به صورت داوطلبانه ,0
6413,  درخواست جذب دانشجو در مقطع دکتری مدیریت رسانه در دانشگاه علامه طباطبایی,0
6414,  درخواست تغییر نام دستورالعمل ابلاغی وزرات علوم تحت عنوان همیار دانشجو,0
6415,  درخواست پیگیری صدور مجوز ورود به کشور پاکستان,0
6416,  مطالبه جلوگیری از ورود خودروهای آفرود به حریم مراتع و جنگل‌ها,0
6417,  درخواست حل مشکلات فنی و مالی سایت باسلام,0
6418,  اعتراض به اجباری بودن نصب پیام‌رسان آی‌گپ برای ورود به سامانه آموزشیار,0
6419,  به تداوم روند کار کودکان پایان دهید,0
6420,  اعتراض فعالان صنعت بیمه به فعالیت غیرقانونی برخی استارتاپ‌ها,0
6421,  درخواست تعلیق اجرای آیین‌نامه جدید تأسیس داروخانه‌ها,0
6422,  اعتراض به بند ۲۳ آیین‌نامه جدید داروخانه‌ها,0
6423,  تقاضای لغو امتحانات حضوری تخصصی و عمومی دانشگاه‌های علمی کاربردی سراسر کشور,0
6424,  با انتقال آب، شاهرگ زاگرس را نخشکانید,0
6425,  درخواست توجه به نقش کارشناسان کشاورزی  در افزایش بهره‌وری بخش کشاورزی,0
6426,  دعوت از جناب آقای دکتر سعید جلیلی برای مناظره,0
6427,  درخواست قائل شدن حق انتخاب و عدم اجبار در تزریق واکسن کرونا,0
